value,method
11.000728,normal
11.419403,normal
11.509222,normal
11.466353,normal
11.394225,normal
11.317524,normal
11.245893,normal
11.173695,normal
11.100664,normal
11.0311,normal
11.050957,normal
11.497112,normal
11.538732,normal
11.49923,normal
11.435472,normal
11.360606,normal
11.283221,normal
11.199267,normal
11.113558,normal
11.032056,normal
11.057797,normal
11.476074,normal
11.502999,normal
11.460618,normal
11.398399,normal
11.329161,normal
11.256007,normal
11.181379,normal
11.106553,normal
11.033791,normal
11.011987,normal
11.505672,normal
11.584252,normal
11.545907,normal
11.474401,normal
11.390448,normal
11.305415,normal
11.218641,normal
11.13596,normal
11.057631,normal
10.990817,normal
11.342695,normal
11.518188,normal
11.495243,normal
11.442816,normal
11.376502,normal
11.303915,normal
11.228343,normal
11.151252,normal
11.077964,normal
11.005321,normal
11.22626,normal
11.543961,normal
11.526238,normal
11.46556,normal
11.392592,normal
11.321356,normal
11.249413,normal
11.177099,normal
11.104586,normal
11.033867,normal
11.016424,normal
11.490376,normal
11.559395,normal
11.522872,normal
11.458206,normal
11.37644,normal
11.288498,normal
11.200519,normal
11.115589,normal
11.03799,normal
11.021103,normal
11.469005,normal
11.532829,normal
11.498555,normal
11.440108,normal
11.373753,normal
11.302144,normal
11.229077,normal
11.152878,normal
11.080182,normal
11.011664,normal
11.204049,normal
11.546626,normal
11.529633,normal
11.469034,normal
11.39647,normal
11.325559,normal
11.251175,normal
11.176147,normal
11.101485,normal
11.02989,normal
11.04896,normal
11.541667,normal
11.577407,normal
11.524621,normal
11.449384,normal
11.366962,normal
11.282065,normal
11.198516,normal
11.11897,normal
11.049776,normal
10.991054,normal
11.368114,normal
11.522749,normal
11.498116,normal
11.440516,normal
11.373464,normal
11.29703,normal
11.218576,normal
11.142666,normal
11.064233,normal
10.987708,normal
11.340547,normal
11.516045,normal
11.481764,normal
11.413521,normal
11.343144,normal
11.27438,normal
11.200497,normal
11.12767,normal
11.056701,normal
10.990471,normal
11.352749,normal
11.54437,normal
11.522449,normal
11.4636,normal
11.394365,normal
11.308749,normal
11.218049,normal
11.131182,normal
11.049856,normal
10.996509,normal
11.425965,normal
11.531107,normal
11.500866,normal
11.442664,normal
11.374432,normal
11.299048,normal
11.223107,normal
11.143117,normal
11.067343,normal
10.99415,normal
11.365356,normal
11.578048,normal
11.537648,normal
11.462311,normal
11.382253,normal
11.295882,normal
11.210363,normal
11.127654,normal
11.054077,normal
10.990111,normal
11.348476,normal
11.523538,normal
11.497293,normal
11.44065,normal
11.369955,normal
11.296603,normal
11.217692,normal
11.140813,normal
11.065903,normal
10.993266,normal
11.32314,normal
11.544883,normal
11.515148,normal
11.447821,normal
11.370561,normal
11.294052,normal
11.220059,normal
11.146501,normal
11.073401,normal
11.004546,normal
11.217653,normal
11.526263,normal
11.519554,normal
11.46368,normal
11.392868,normal
11.315248,normal
11.231469,normal
11.142389,normal
11.058891,normal
10.988859,normal
11.364753,normal
11.511072,normal
11.484117,normal
11.425307,normal
11.358376,normal
11.284354,normal
11.209363,normal
11.135234,normal
11.059087,normal
10.990438,normal
11.373925,normal
11.560697,normal
11.531994,normal
11.461862,normal
11.376968,normal
11.286504,normal
11.20173,normal
11.116175,normal
11.037526,normal
11.007868,normal
11.446583,normal
11.520741,normal
11.486197,normal
11.422604,normal
11.352743,normal
11.274925,normal
11.197546,normal
11.118885,normal
11.042843,normal
10.997612,normal
11.486345,normal
11.584323,normal
11.542557,normal
11.465689,normal
11.378929,normal
11.290546,normal
11.202858,normal
11.118918,normal
11.038753,normal
11.015118,normal
11.451947,normal
11.527884,normal
11.493051,normal
11.433249,normal
11.364434,normal
11.28949,normal
11.215174,normal
11.14115,normal
11.068051,normal
10.996842,normal
11.302762,normal
11.575972,normal
11.554056,normal
11.484136,normal
11.398509,normal
11.312376,normal
11.225865,normal
11.143854,normal
11.066443,normal
10.997953,normal
11.248634,normal
11.523143,normal
11.51465,normal
11.459583,normal
11.392239,normal
11.317335,normal
11.239932,normal
11.16194,normal
11.084461,normal
11.011426,normal
11.180838,normal
11.576321,normal
11.559485,normal
11.495056,normal
11.418013,normal
11.334734,normal
11.249757,normal
11.17164,normal
11.098552,normal
11.030737,normal
11.030248,normal
11.465012,normal
11.521721,normal
11.483953,normal
11.417594,normal
11.34289,normal
11.263554,normal
11.183616,normal
11.099771,normal
11.018586,normal
11.141365,normal
11.484649,normal
11.484103,normal
11.423895,normal
11.357274,normal
11.28626,normal
11.214057,normal
11.141464,normal
11.070858,normal
11.001091,normal
11.255511,normal
11.542752,normal
11.533742,normal
11.479381,normal
11.412674,normal
11.339472,normal
11.266715,normal
11.189984,normal
11.117896,normal
11.048786,normal
10.98909,normal
11.364062,normal
11.534033,normal
11.509867,normal
11.450742,normal
11.384447,normal
11.312977,normal
11.239489,normal
11.167506,normal
11.096754,normal
11.033249,normal
11.017525,normal
11.457563,normal
11.527411,normal
11.490849,normal
11.433291,normal
11.371558,normal
11.30448,normal
11.235481,normal
11.168796,normal
11.104702,normal
11.045422,normal
10.992245,normal
11.341141,normal
11.540648,normal
11.51682,normal
11.457687,normal
11.388507,normal
11.318429,normal
11.248193,normal
11.179897,normal
11.115891,normal
11.053741,normal
10.995432,normal
11.253111,normal
11.462363,normal
11.437234,normal
11.378155,normal
11.315141,normal
11.253571,normal
11.188922,normal
11.125611,normal
11.067543,normal
11.011787,normal
11.118519,normal
11.504368,normal
11.515054,normal
11.465573,normal
11.400458,normal
11.328179,normal
11.24864,normal
11.173359,normal
11.101052,normal
11.03614,normal
10.998184,normal
11.386584,normal
11.486792,normal
11.457718,normal
11.401294,normal
11.338839,normal
11.273906,normal
11.208191,normal
11.144231,normal
11.081765,normal
11.022662,normal
11.069253,normal
11.501441,normal
11.516386,normal
11.463065,normal
11.393394,normal
11.321408,normal
11.253256,normal
11.188396,normal
11.123167,normal
11.062187,normal
11.005152,normal
11.179921,normal
11.511754,normal
11.506565,normal
11.452334,normal
11.378712,normal
11.298206,normal
11.218889,normal
11.145323,normal
11.076916,normal
11.017083,normal
11.090529,normal
11.478991,normal
11.504052,normal
11.46102,normal
11.396736,normal
11.325918,normal
11.254558,normal
11.178294,normal
11.102928,normal
11.034778,normal
11.00872,normal
11.414049,normal
11.484178,normal
11.449422,normal
11.391551,normal
11.324732,normal
11.257526,normal
11.187851,normal
11.122316,normal
11.056539,normal
10.995796,normal
11.30349,normal
11.549128,normal
11.513278,normal
11.441947,normal
11.362368,normal
11.281628,normal
11.204883,normal
11.136299,normal
11.069387,normal
11.008081,normal
11.154492,normal
11.530067,normal
11.535996,normal
11.483161,normal
11.414395,normal
11.332502,normal
11.24798,normal
11.165296,normal
11.088257,normal
11.017514,normal
11.104157,normal
11.472386,normal
11.494039,normal
11.448362,normal
11.38601,normal
11.316869,normal
11.244418,normal
11.172316,normal
11.100993,normal
11.034121,normal
11.012955,normal
11.485259,normal
11.542286,normal
11.488663,normal
11.413922,normal
11.333358,normal
11.252581,normal
11.178748,normal
11.110269,normal
11.043157,normal
10.997155,normal
11.383616,normal
11.50194,normal
11.472467,normal
11.40878,normal
11.336545,normal
11.257684,normal
11.173439,normal
11.093064,normal
11.020542,normal
11.08284,normal
11.474829,normal
11.502454,normal
11.457838,normal
11.391489,normal
11.319379,normal
11.244255,normal
11.168589,normal
11.093087,normal
11.017611,normal
11.131984,normal
11.494894,normal
11.496668,normal
11.440049,normal
11.372051,normal
11.30288,normal
11.232026,normal
11.163773,normal
11.092902,normal
11.022699,normal
11.111131,normal
11.520574,normal
11.537044,normal
11.488107,normal
11.408634,normal
11.324294,normal
11.238415,normal
11.155241,normal
11.077317,normal
11.009376,normal
11.163176,normal
11.499474,normal
11.503624,normal
11.45166,normal
11.380983,normal
11.306249,normal
11.226631,normal
11.147261,normal
11.065278,normal
10.992729,normal
11.3047,normal
11.491722,normal
11.470957,normal
11.416105,normal
11.350013,normal
11.277135,normal
11.2011,normal
11.125096,normal
11.054213,normal
10.988143,normal
11.362103,normal
11.553945,normal
11.517662,normal
11.447161,normal
11.367879,normal
11.291257,normal
11.218734,normal
11.146457,normal
11.075287,normal
11.005805,normal
11.171228,normal
11.535854,normal
11.539672,normal
11.479464,normal
11.398669,normal
11.313146,normal
11.228441,normal
11.148006,normal
11.076216,normal
11.009433,normal
11.16911,normal
11.496575,normal
11.500412,normal
11.451711,normal
11.386335,normal
11.314469,normal
11.237343,normal
11.159269,normal
11.082088,normal
11.005363,normal
11.199515,normal
11.490463,normal
11.48768,normal
11.434687,normal
11.369606,normal
11.298173,normal
11.221325,normal
11.147426,normal
11.072868,normal
11.003226,normal
11.200876,normal
11.517678,normal
11.507886,normal
11.446571,normal
11.373764,normal
11.304365,normal
11.233789,normal
11.164581,normal
11.09194,normal
11.021954,normal
11.08733,normal
11.53211,normal
11.55321,normal
11.505635,normal
11.428901,normal
11.343436,normal
11.258602,normal
11.175874,normal
11.097942,normal
11.031171,normal
11.040524,normal
11.468705,normal
11.521887,normal
11.48346,normal
11.420004,normal
11.347202,normal
11.2735,normal
11.194987,normal
11.119082,normal
11.043165,normal
11.013296,normal
11.459212,normal
11.523376,normal
11.479977,normal
11.408546,normal
11.334398,normal
11.262805,normal
11.191831,normal
11.119718,normal
11.05165,normal
10.993042,normal
11.393806,normal
11.54352,normal
11.516116,normal
11.454849,normal
11.381963,normal
11.298018,normal
11.208879,normal
11.122605,normal
11.041025,normal
11.01234,normal
11.440972,normal
11.51484,normal
11.484066,normal
11.428192,normal
11.362844,normal
11.296086,normal
11.220177,normal
11.14643,normal
11.073044,normal
11.004386,normal
11.19609,normal
11.561388,normal
11.56112,normal
11.497531,normal
11.419113,normal
11.334221,normal
11.249886,normal
11.168146,normal
11.093477,normal
11.027514,normal
11.053237,normal
11.472406,normal
11.517005,normal
11.475939,normal
11.410243,normal
11.337131,normal
11.259387,normal
11.180231,normal
11.105127,normal
11.032011,normal
11.033789,normal
11.511197,normal
11.552489,normal
11.507257,normal
11.43432,normal
11.358717,normal
11.285616,normal
11.213039,normal
11.142249,normal
11.070801,normal
11.005235,normal
11.192604,normal
11.516441,normal
11.516816,normal
11.466152,normal
11.399516,normal
11.323871,normal
11.242495,normal
11.156427,normal
11.074526,normal
10.999012,normal
11.244457,normal
11.508801,normal
11.499137,normal
11.448462,normal
11.385718,normal
11.318596,normal
11.2469,normal
11.172928,normal
11.098516,normal
11.028737,normal
11.054303,normal
11.530681,normal
11.565403,normal
11.515345,normal
11.436997,normal
11.355849,normal
11.268648,normal
11.184037,normal
11.10719,normal
11.037614,normal
11.009166,normal
11.436373,normal
11.523887,normal
11.489751,normal
11.428894,normal
11.355926,normal
11.279893,normal
11.202076,normal
11.123748,normal
11.043433,normal
11.007352,normal
11.426209,normal
11.502068,normal
11.462337,normal
11.40053,normal
11.332982,normal
11.258822,normal
11.183304,normal
11.11133,normal
11.041021,normal
11.00623,normal
11.468675,normal
11.555142,normal
11.515836,normal
11.448365,normal
11.362886,normal
11.274934,normal
11.187367,normal
11.105929,normal
11.027942,normal
11.058491,normal
11.474604,normal
11.51451,normal
11.474607,normal
11.415092,normal
11.346472,normal
11.274899,normal
11.203578,normal
11.131118,normal
11.056942,normal
10.989892,normal
11.388847,normal
11.580973,normal
11.548124,normal
11.477183,normal
11.397821,normal
11.312312,normal
11.228939,normal
11.147027,normal
11.073427,normal
11.007664,normal
11.178696,normal
11.514652,normal
11.51748,normal
11.468156,normal
11.398029,normal
11.32388,normal
11.245156,normal
11.166745,normal
11.087945,normal
11.013792,normal
11.158476,normal
11.53677,normal
11.533621,normal
11.477284,normal
11.405952,normal
11.334671,normal
11.259861,normal
11.184002,normal
11.109036,normal
11.037048,normal
11.006335,normal
11.47138,normal
11.549858,normal
11.509741,normal
11.434767,normal
11.350105,normal
11.264816,normal
11.177504,normal
11.097072,normal
11.021888,normal
11.090475,normal
11.484964,normal
11.513214,normal
11.470817,normal
11.406712,normal
11.336167,normal
11.258831,normal
11.182807,normal
11.107315,normal
11.034697,normal
11.028156,normal
11.510811,normal
11.558057,normal
11.506748,normal
11.431166,normal
11.348431,normal
11.264645,normal
11.186911,normal
11.113415,normal
11.042749,normal
11.002632,normal
11.417579,normal
11.518006,normal
11.487723,normal
11.429354,normal
11.356307,normal
11.278559,normal
11.198883,normal
11.116046,normal
11.035547,normal
11.045452,normal
11.453404,normal
11.486111,normal
11.438669,normal
11.371398,normal
11.304034,normal
11.234934,normal
11.165481,normal
11.095069,normal
11.02683,normal
11.056697,normal
11.477675,normal
11.521561,normal
11.481891,normal
11.417543,normal
11.342276,normal
11.258838,normal
11.170055,normal
11.085567,normal
11.008563,normal
11.178932,normal
11.498472,normal
11.494059,normal
11.446646,normal
11.385635,normal
11.317427,normal
11.249244,normal
11.177298,normal
11.107615,normal
11.03758,normal
11.012479,normal
11.462729,normal
11.546159,normal
11.515348,normal
11.450844,normal
11.379247,normal
11.294696,normal
11.204757,normal
11.121368,normal
11.043788,normal
11.000341,normal
11.414656,normal
11.507732,normal
11.4809,normal
11.425818,normal
11.358273,normal
11.289349,normal
11.216018,normal
11.144407,normal
11.071739,normal
10.999648,normal
11.2717,normal
11.576688,normal
11.564676,normal
11.51278,normal
11.438027,normal
11.34977,normal
11.263211,normal
11.181048,normal
11.099627,normal
11.025002,normal
11.055557,normal
11.489879,normal
11.530464,normal
11.495392,normal
11.43806,normal
11.372694,normal
11.302876,normal
11.228911,normal
11.156156,normal
11.084962,normal
11.014091,normal
11.159948,normal
11.5858,normal
11.589951,normal
11.540966,normal
11.464051,normal
11.379889,normal
11.293293,normal
11.20925,normal
11.127036,normal
11.050558,normal
10.991578,normal
11.378705,normal
11.52297,normal
11.500325,normal
11.446135,normal
11.378354,normal
11.307208,normal
11.23286,normal
11.158719,normal
11.084317,normal
11.011899,normal
11.181684,normal
11.565334,normal
11.565567,normal
11.506392,normal
11.42832,normal
11.343195,normal
11.258943,normal
11.175728,normal
11.097042,normal
11.025214,normal
11.061271,normal
11.479889,normal
11.521483,normal
11.483441,normal
11.422694,normal
11.353778,normal
11.280691,normal
11.206307,normal
11.13271,normal
11.05775,normal
10.990284,normal
11.376361,normal
11.583601,normal
11.547288,normal
11.476157,normal
11.39492,normal
11.309441,normal
11.224934,normal
11.144516,normal
11.071314,normal
11.004487,normal
11.195189,normal
11.514806,normal
11.513226,normal
11.459991,normal
11.393364,normal
11.316046,normal
11.239077,normal
11.15824,normal
11.079556,normal
10.999293,normal
11.243267,normal
11.495694,normal
11.475833,normal
11.413393,normal
11.346595,normal
11.276441,normal
11.201389,normal
11.126277,normal
11.054829,normal
10.993389,normal
11.378552,normal
11.540963,normal
11.512087,normal
11.450033,normal
11.370134,normal
11.280583,normal
11.194442,normal
11.111793,normal
11.033607,normal
11.035338,normal
11.464829,normal
11.518611,normal
11.484145,normal
11.423045,normal
11.356187,normal
11.282351,normal
11.207658,normal
11.13148,normal
11.058209,normal
10.98985,normal
11.384111,normal
11.579445,normal
11.54467,normal
11.474403,normal
11.392309,normal
11.31228,normal
11.229169,normal
11.148594,normal
11.074471,normal
11.006449,normal
11.200381,normal
11.512973,normal
11.510572,normal
11.459941,normal
11.392221,normal
11.317142,normal
11.238384,normal
11.160495,normal
11.083008,normal
11.006756,normal
11.210821,normal
11.505278,normal
11.489724,normal
11.43291,normal
11.366497,normal
11.294567,normal
11.225348,normal
11.153051,normal
11.08169,normal
11.01157,normal
11.164129,normal
11.572785,normal
11.576568,normal
11.524138,normal
11.445321,normal
11.362162,normal
11.27835,normal
11.195983,normal
11.118436,normal
11.049397,normal
10.991258,normal
11.390377,normal
11.534282,normal
11.510022,normal
11.451046,normal
11.379968,normal
11.304602,normal
11.22576,normal
11.148623,normal
11.069689,normal
10.993813,normal
11.345028,normal
11.514593,normal
11.486809,normal
11.421424,normal
11.352043,normal
11.278873,normal
11.205687,normal
11.132495,normal
11.061643,normal
10.994014,normal
11.268856,normal
11.521581,normal
11.506024,normal
11.446869,normal
11.372895,normal
11.291983,normal
11.199741,normal
11.117719,normal
11.03916,normal
11.012048,normal
11.432303,normal
11.507428,normal
11.473529,normal
11.414161,normal
11.343602,normal
11.271593,normal
11.194231,normal
11.122191,normal
11.050061,normal
10.98595,normal
11.408606,normal
11.569086,normal
11.531573,normal
11.459602,normal
11.382879,normal
11.300888,normal
11.225894,normal
11.150942,normal
11.07747,normal
11.009588,normal
11.168554,normal
11.514644,normal
11.519302,normal
11.46693,normal
11.394154,normal
11.313665,normal
11.22774,normal
11.138757,normal
11.05816,normal
10.98801,normal
11.345894,normal
11.503085,normal
11.475989,normal
11.421593,normal
11.35534,normal
11.281221,normal
11.206593,normal
11.129752,normal
11.056364,normal
10.990177,normal
11.375824,normal
11.554294,normal
11.525659,normal
11.457379,normal
11.37131,normal
11.282614,normal
11.194058,normal
11.112169,normal
11.037072,normal
11.019972,normal
11.446426,normal
11.51675,normal
11.478925,normal
11.415278,normal
11.341046,normal
11.262465,normal
11.183186,normal
11.104854,normal
11.031789,normal
11.055198,normal
11.530814,normal
11.552765,normal
11.498547,normal
11.42206,normal
11.336396,normal
11.252551,normal
11.176618,normal
11.101939,normal
11.032377,normal
11.038226,normal
11.469153,normal
11.520644,normal
11.47969,normal
11.411936,normal
11.33441,normal
11.25488,normal
11.171914,normal
11.088228,normal
11.007865,normal
11.189596,normal
11.495824,normal
11.486052,normal
11.432864,normal
11.365972,normal
11.293514,normal
11.218905,normal
11.145429,normal
11.075594,normal
11.006094,normal
11.211617,normal
11.557455,normal
11.549659,normal
11.485184,normal
11.403271,normal
11.313135,normal
11.22584,normal
11.140451,normal
11.061709,normal
10.993424,normal
11.296282,normal
11.518165,normal
11.501321,normal
11.443567,normal
11.37359,normal
11.298208,normal
11.219959,normal
11.140502,normal
11.065678,normal
10.99263,normal
11.345447,normal
11.547541,normal
11.511883,normal
11.440948,normal
11.364388,normal
11.288152,normal
11.211494,normal
11.136031,normal
11.059256,normal
10.992479,normal
11.334936,normal
11.541216,normal
11.516825,normal
11.452695,normal
11.374107,normal
11.286539,normal
11.194315,normal
11.109907,normal
11.030789,normal
11.042823,normal
11.466948,normal
11.510281,normal
11.46804,normal
11.402793,normal
11.331003,normal
11.254663,normal
11.175892,normal
11.099397,normal
11.022943,normal
11.103148,normal
11.537891,normal
11.550317,normal
11.496144,normal
11.407178,normal
11.317954,normal
11.225752,normal
11.138912,normal
11.056452,normal
10.990535,normal
11.365768,normal
11.515662,normal
11.488874,normal
11.426877,normal
11.356113,normal
11.280305,normal
11.203503,normal
11.127247,normal
11.053448,normal
10.98716,normal
11.363543,normal
11.560225,normal
11.525129,normal
11.455639,normal
11.374615,normal
11.294556,normal
11.214195,normal
11.142322,normal
11.074055,normal
11.008271,normal
11.171549,normal
11.513374,normal
11.517859,normal
11.468467,normal
11.400448,normal
11.326213,normal
11.248149,normal
11.170568,normal
11.09467,normal
11.018983,normal
11.146742,normal
11.516182,normal
11.513549,normal
11.454734,normal
11.385552,normal
11.313223,normal
11.237373,normal
11.164803,normal
11.093221,normal
11.022645,normal
11.080552,normal
11.529186,normal
11.55152,normal
11.505016,normal
11.4324,normal
11.344938,normal
11.253636,normal
11.168071,normal
11.087955,normal
11.011865,normal
11.142159,normal
11.490238,normal
11.497299,normal
11.451081,normal
11.385495,normal
11.314987,normal
11.240818,normal
11.165772,normal
11.093996,normal
11.022281,normal
11.086738,normal
11.549305,normal
11.561646,normal
11.5061,normal
11.431273,normal
11.35085,normal
11.268677,normal
11.190171,normal
11.118497,normal
11.051308,normal
10.990787,normal
11.330224,normal
11.51553,normal
11.493461,normal
11.432928,normal
11.361567,normal
11.283491,normal
11.203692,normal
11.117908,normal
11.03587,normal
11.030682,normal
11.438328,normal
11.495247,normal
11.456442,normal
11.392217,normal
11.323698,normal
11.245585,normal
11.171055,normal
11.092907,normal
11.022838,normal
11.080875,normal
11.526368,normal
11.534919,normal
11.482406,normal
11.408963,normal
11.333406,normal
11.260744,normal
11.187174,normal
11.11441,normal
11.04233,normal
11.00275,normal
11.430815,normal
11.530206,normal
11.495506,normal
11.430977,normal
11.347219,normal
11.258982,normal
11.173196,normal
11.090549,normal
11.014864,normal
11.129518,normal
11.492482,normal
11.501835,normal
11.452723,normal
11.385674,normal
11.314545,normal
11.23595,normal
11.159085,normal
11.081416,normal
11.009993,normal
11.156167,normal
11.541908,normal
11.530085,normal
11.46796,normal
11.391975,normal
11.309828,normal
11.231594,normal
11.156768,normal
11.08319,normal
11.014528,normal
11.142528,normal
11.506404,normal
11.511221,normal
11.458118,normal
11.384155,normal
11.301504,normal
11.210604,normal
11.126633,normal
11.044372,normal
10.996167,normal
11.400975,normal
11.509998,normal
11.475026,normal
11.4133,normal
11.343164,normal
11.265467,normal
11.189802,normal
11.111213,normal
11.039165,normal
11.008118,normal
11.471557,normal
11.534174,normal
11.484921,normal
11.411931,normal
11.335814,normal
11.261829,normal
11.181816,normal
11.108096,normal
11.037505,normal
11.018478,normal
11.489987,normal
11.549809,normal
11.503021,normal
11.423207,normal
11.338881,normal
11.2509,normal
11.167947,normal
11.091405,normal
11.023822,normal
11.057016,normal
11.481104,normal
11.523235,normal
11.479449,normal
11.413431,normal
11.339807,normal
11.265206,normal
11.190133,normal
11.110596,normal
11.030901,normal
11.036189,normal
11.449797,normal
11.486666,normal
11.438661,normal
11.374438,normal
11.306389,normal
11.233192,normal
11.163172,normal
11.090132,normal
11.022276,normal
11.089603,normal
11.510088,normal
11.533168,normal
11.483937,normal
11.411786,normal
11.326234,normal
11.239862,normal
11.154326,normal
11.074909,normal
11.00526,normal
11.185165,normal
11.497786,normal
11.496442,normal
11.448158,normal
11.380231,normal
11.306892,normal
11.231864,normal
11.156096,normal
11.081011,normal
11.00887,normal
11.195529,normal
11.526974,normal
11.512791,normal
11.451633,normal
11.384298,normal
11.312702,normal
11.240629,normal
11.167381,normal
11.094865,normal
11.025679,normal
11.074924,normal
11.531843,normal
11.555797,normal
11.502726,normal
11.424555,normal
11.338449,normal
11.252741,normal
11.170132,normal
11.093461,normal
11.026775,normal
11.04474,normal
11.464005,normal
11.515071,normal
11.475237,normal
11.413387,normal
11.340515,normal
11.266785,normal
11.189794,normal
11.11505,normal
11.040118,normal
11.019928,normal
11.444111,normal
11.501985,normal
11.45561,normal
11.393925,normal
11.321608,normal
11.250679,normal
11.176643,normal
11.104717,normal
11.036305,normal
11.022901,normal
11.504122,normal
11.563218,normal
11.511969,normal
11.439746,normal
11.360422,normal
11.277379,normal
11.199224,normal
11.127828,normal
11.058758,normal
10.994367,normal
11.334985,normal
11.53119,normal
11.509047,normal
11.449039,normal
11.377687,normal
11.299811,normal
11.212867,normal
11.128314,normal
11.049015,normal
10.994722,normal
11.387714,normal
11.507862,normal
11.479155,normal
11.418723,normal
11.350166,normal
11.278392,normal
11.20301,normal
11.127304,normal
11.05593,normal
10.990234,normal
11.35111,normal
11.581521,normal
11.546658,normal
11.475393,normal
11.396981,normal
11.315305,normal
11.23435,normal
11.161604,normal
11.090151,normal
11.02127,normal
11.086248,normal
11.492107,normal
11.518222,normal
11.471705,normal
11.403133,normal
11.326892,normal
11.239193,normal
11.154925,normal
11.076196,normal
11.002372,normal
11.207818,normal
11.511789,normal
11.510154,normal
11.459599,normal
11.396379,normal
11.325157,normal
11.252611,normal
11.177609,normal
11.10519,normal
11.035376,normal
11.021655,normal
11.472273,normal
11.5259,normal
11.478356,normal
11.409578,normal
11.335053,normal
11.265561,normal
11.190972,normal
11.121452,normal
11.051714,normal
10.989723,normal
11.364062,normal
11.533305,normal
11.506596,normal
11.446343,normal
11.368324,normal
11.283022,normal
11.198221,normal
11.117368,normal
11.042271,normal
10.992301,normal
11.405191,normal
11.531234,normal
11.506968,normal
11.450391,normal
11.386155,normal
11.313954,normal
11.23879,normal
11.162919,normal
11.087724,normal
11.011829,normal
11.169122,normal
11.471521,normal
11.460984,normal
11.404654,normal
11.339617,normal
11.268563,normal
11.195562,normal
11.123568,normal
11.05115,normal
10.989806,normal
11.389483,normal
11.550196,normal
11.513376,normal
11.4393,normal
11.355479,normal
11.272539,normal
11.189581,normal
11.116059,normal
11.048499,normal
10.991595,normal
11.347369,normal
11.503679,normal
11.477924,normal
11.416767,normal
11.345163,normal
11.269678,normal
11.192642,normal
11.112163,normal
11.031873,normal
11.044071,normal
11.447152,normal
11.490735,normal
11.448395,normal
11.384824,normal
11.31429,normal
11.241051,normal
11.166098,normal
11.09057,normal
11.020033,normal
11.106199,normal
11.494861,normal
11.4994,normal
11.440316,normal
11.368269,normal
11.295804,normal
11.230843,normal
11.158792,normal
11.085258,normal
11.02018,normal
11.098339,normal
11.507212,normal
11.530051,normal
11.481313,normal
11.407289,normal
11.321626,normal
11.23459,normal
11.151232,normal
11.071128,normal
10.998507,normal
11.25793,normal
11.511908,normal
11.500136,normal
11.442782,normal
11.375866,normal
11.303378,normal
11.227661,normal
11.151688,normal
11.078334,normal
11.006401,normal
11.212744,normal
11.556327,normal
11.538076,normal
11.477164,normal
11.398534,normal
11.319222,normal
11.244324,normal
11.171823,normal
11.097981,normal
11.030521,normal
11.043617,normal
11.485054,normal
11.536587,normal
11.494484,normal
11.424406,normal
11.347888,normal
11.261093,normal
11.170288,normal
11.087126,normal
11.009834,normal
11.152071,normal
11.502326,normal
11.510351,normal
11.458172,normal
11.39246,normal
11.32121,normal
11.246663,normal
11.169389,normal
11.09868,normal
11.025865,normal
11.095897,normal
11.575161,normal
11.588693,normal
11.53197,normal
11.453427,normal
11.369166,normal
11.283692,normal
11.203553,normal
11.127069,normal
11.055331,normal
10.992983,normal
11.344949,normal
11.529738,normal
11.501122,normal
11.441669,normal
11.368704,normal
11.288422,normal
11.198803,normal
11.115945,normal
11.037993,normal
11.014901,normal
11.434312,normal
11.515534,normal
11.480926,normal
11.422648,normal
11.357888,normal
11.287186,normal
11.214058,normal
11.14093,normal
11.070492,normal
11.001756,normal
11.244216,normal
11.579188,normal
11.565492,normal
11.49548,normal
11.41506,normal
11.331702,normal
11.247183,normal
11.166357,normal
11.093442,normal
11.027637,normal
11.06156,normal
11.513861,normal
11.561862,normal
11.524408,normal
11.464137,normal
11.393973,normal
11.317322,normal
11.241875,normal
11.168197,normal
11.096549,normal
11.027017,normal
11.055024,normal
11.535928,normal
11.564569,normal
11.513865,normal
11.443852,normal
11.364105,normal
11.289606,normal
11.218361,normal
11.150239,normal
11.086606,normal
11.024406,normal
11.063585,normal
11.512333,normal
11.559141,normal
11.51861,normal
11.455435,normal
11.383462,normal
11.307513,normal
11.230686,normal
11.153533,normal
11.07406,normal
11.001677,normal
11.269576,normal
11.525764,normal
11.504434,normal
11.442699,normal
11.379032,normal
11.314706,normal
11.245152,normal
11.175681,normal
11.108337,normal
11.046227,normal
10.995761,normal
11.402077,normal
11.551872,normal
11.523674,normal
11.463094,normal
11.39007,normal
11.308293,normal
11.222606,normal
11.143771,normal
11.068369,normal
11.001167,normal
11.239689,normal
11.541062,normal
11.53649,normal
11.488619,normal
11.42946,normal
11.362918,normal
11.294843,normal
11.225558,normal
11.154913,normal
11.088676,normal
11.027694,normal
11.045965,normal
11.567573,normal
11.615643,normal
11.572003,normal
11.496661,normal
11.415077,normal
11.332735,normal
11.252684,normal
11.175342,normal
11.103746,normal
11.039987,normal
11.000902,normal
11.426039,normal
11.548181,normal
11.523944,normal
11.466805,normal
11.400239,normal
11.329913,normal
11.261389,normal
11.187814,normal
11.117953,normal
11.051279,normal
10.989389,normal
11.373775,normal
11.600422,normal
11.573457,normal
11.510866,normal
11.439224,normal
11.363563,normal
11.289422,normal
11.222162,normal
11.157357,normal
11.093987,normal
11.035428,normal
11.011193,normal
11.458392,normal
11.558832,normal
11.529758,normal
11.470372,normal
11.404143,normal
11.332649,normal
11.261353,normal
11.187763,normal
11.108851,normal
11.034183,normal
11.034905,normal
11.473434,normal
