value,method
11.081274,normal
11.045196,normal
11.00806,normal
10.984076,normal
11.112371,normal
11.163674,normal
11.137601,normal
11.103746,normal
11.067795,normal
11.034356,normal
11.002209,normal
10.993775,normal
11.123901,normal
11.152665,normal
11.122603,normal
11.089167,normal
11.053783,normal
11.02063,normal
10.989973,normal
11.037197,normal
11.148125,normal
11.139228,normal
11.107225,normal
11.072382,normal
11.039486,normal
11.007907,normal
10.984997,normal
11.090735,normal
11.147255,normal
11.123436,normal
11.089809,normal
11.05637,normal
11.024227,normal
10.994302,normal
11.016007,normal
11.132513,normal
11.125552,normal
11.091989,normal
11.059475,normal
11.025955,normal
10.991899,normal
11.021386,normal
11.147265,normal
11.13868,normal
11.099811,normal
11.063899,normal
11.028879,normal
10.992429,normal
11.015565,normal
11.145051,normal
11.151359,normal
11.11979,normal
11.084455,normal
11.0511,normal
11.018189,normal
10.987112,normal
11.048059,normal
11.14644,normal
11.133219,normal
11.099094,normal
11.065,normal
11.031908,normal
11.001726,normal
10.989443,normal
11.109884,normal
11.144036,normal
11.115087,normal
11.08177,normal
11.048675,normal
11.017377,normal
10.987601,normal
11.045737,normal
11.140153,normal
11.123353,normal
11.086831,normal
11.05163,normal
11.01908,normal
10.987761,normal
11.02847,normal
11.147268,normal
11.142431,normal
11.104196,normal
11.064218,normal
11.029502,normal
10.995663,normal
10.999326,normal
11.133394,normal
11.156238,normal
11.125199,normal
11.090044,normal
11.054501,normal
11.02353,normal
10.992117,normal
11.019097,normal
11.141503,normal
11.144527,normal
11.112742,normal
11.078763,normal
11.044897,normal
11.012948,normal
10.983383,normal
11.060856,normal
11.147182,normal
11.13053,normal
11.0983,normal
11.064548,normal
11.032846,normal
11.002441,normal
10.990258,normal
11.107443,normal
11.139123,normal
11.112026,normal
11.078704,normal
11.046505,normal
11.016346,normal
10.987372,normal
11.048526,normal
11.135303,normal
11.113912,normal
11.080305,normal
11.047721,normal
11.014037,normal
10.983139,normal
11.075352,normal
11.150799,normal
11.121656,normal
11.083126,normal
11.049028,normal
11.014791,normal
10.979948,normal
11.066242,normal
11.157126,normal
11.143547,normal
11.109165,normal
11.073508,normal
11.040044,normal
11.00899,normal
10.983249,normal
11.082912,normal
11.150874,normal
11.12842,normal
11.093902,normal
11.060641,normal
11.02833,normal
10.997415,normal
11.002663,normal
11.12563,normal
11.138642,normal
11.108638,normal
11.075199,normal
11.043821,normal
11.012044,normal
10.984425,normal
11.067089,normal
11.144771,normal
11.125341,normal
11.093216,normal
11.059273,normal
11.028902,normal
10.99939,normal
10.994847,normal
11.118386,normal
11.131636,normal
11.099478,normal
11.066315,normal
11.032467,normal
10.997585,normal
11.004099,normal
11.135038,normal
11.139114,normal
11.103647,normal
11.068839,normal
11.032538,normal
10.996491,normal
11.000389,normal
11.134583,normal
11.158835,normal
11.128178,normal
11.094178,normal
11.060367,normal
11.027242,normal
10.996561,normal
11.004308,normal
11.13119,normal
11.147156,normal
11.116605,normal
11.082474,normal
11.049238,normal
11.01836,normal
10.988765,normal
11.033747,normal
11.144047,normal
11.136509,normal
11.10418,normal
11.071726,normal
11.039975,normal
11.008756,normal
10.983949,normal
11.08182,normal
11.13981,normal
11.114756,normal
11.077413,normal
11.042703,normal
11.011723,normal
10.980173,normal
11.065162,normal
11.165916,normal
11.149098,normal
11.107465,normal
11.069229,normal
11.034571,normal
10.998947,normal
10.98983,normal
11.126574,normal
11.164011,normal
11.135757,normal
11.100686,normal
11.065881,normal
11.032673,normal
11.001578,normal
10.989796,normal
11.120181,normal
11.157833,normal
11.129658,normal
11.095025,normal
11.060946,normal
11.02881,normal
10.998074,normal
10.999701,normal
11.124497,normal
11.143424,normal
11.113083,normal
11.078575,normal
11.046357,normal
11.015151,normal
10.986062,normal
11.055622,normal
11.145339,normal
11.128076,normal
11.095581,normal
11.062535,normal
11.030248,normal
11.000418,normal
10.995318,normal
11.117063,normal
11.132232,normal
11.097576,normal
11.064358,normal
11.031284,normal
10.997999,normal
10.994389,normal
11.129286,normal
11.153883,normal
11.118033,normal
11.079077,normal
11.043793,normal
11.008745,normal
10.98232,normal
11.096095,normal
11.161004,normal
11.139469,normal
11.105708,normal
11.070255,normal
11.0368,normal
11.005677,normal
10.984069,normal
11.098702,normal
11.156459,normal
11.132934,normal
11.098967,normal
11.064334,normal
11.033229,normal
11.003037,normal
10.988888,normal
11.107303,normal
11.144894,normal
11.118793,normal
11.085943,normal
11.052921,normal
11.022447,normal
10.993207,normal
11.015024,normal
11.13588,normal
11.138856,normal
11.10838,normal
11.074787,normal
11.04292,normal
11.012055,normal
10.984376,normal
11.070943,normal
11.140603,normal
11.115491,normal
11.081092,normal
11.049146,normal
11.015166,normal
10.983098,normal
11.069211,normal
11.153709,normal
11.127018,normal
11.090177,normal
11.055877,normal
11.020371,normal
10.98508,normal
11.037982,normal
11.152135,normal
11.149916,normal
11.117322,normal
11.081983,normal
11.048455,normal
11.016102,normal
10.985926,normal
11.045551,normal
11.152847,normal
11.144543,normal
11.11145,normal
11.077343,normal
11.044744,normal
11.012474,normal
10.984238,normal
11.063572,normal
11.149954,normal
11.133835,normal
11.100146,normal
11.067098,normal
11.034547,normal
11.004391,normal
10.988005,normal
11.102531,normal
11.142694,normal
11.116063,normal
11.080097,normal
11.043236,normal
11.010433,normal
10.982793,normal
11.056736,normal
11.146393,normal
11.132954,normal
11.096185,normal
11.055883,normal
11.020702,normal
10.989735,normal
11.032281,normal
11.1459,normal
11.141807,normal
11.108852,normal
11.072784,normal
11.039522,normal
11.008231,normal
10.983748,normal
11.091008,normal
11.152196,normal
11.128457,normal
11.094968,normal
11.060481,normal
11.027876,normal
10.997072,normal
11.00277,normal
11.129283,normal
11.142442,normal
11.111979,normal
11.077856,normal
11.044676,normal
11.013767,normal
10.981755,normal
11.0465,normal
11.147676,normal
11.140848,normal
11.109374,normal
11.076664,normal
11.04411,normal
11.014771,normal
10.986673,normal
11.035139,normal
11.141127,normal
11.135442,normal
11.101634,normal
11.062906,normal
11.029498,normal
10.998013,normal
10.990378,normal
11.119122,normal
11.1563,normal
11.125262,normal
11.08515,normal
11.048838,normal
11.015223,normal
10.981554,normal
11.056811,normal
11.163724,normal
11.153031,normal
11.120108,normal
11.084925,normal
11.050407,normal
11.018611,normal
10.987349,normal
11.042433,normal
11.152258,normal
11.146327,normal
11.113655,normal
11.079598,normal
11.045619,normal
11.014024,normal
10.984942,normal
11.053208,normal
11.147851,normal
11.135143,normal
11.10202,normal
11.068683,normal
11.037036,normal
11.005686,normal
10.985603,normal
11.096255,normal
11.15096,normal
11.126856,normal
11.093595,normal
11.062179,normal
11.030872,normal
11.001358,normal
10.991076,normal
11.115143,normal
11.144582,normal
11.11202,normal
11.078705,normal
11.045059,normal
11.010983,normal
10.983753,normal
11.09073,normal
11.154015,normal
11.121929,normal
11.087028,normal
11.052406,normal
11.014978,normal
10.981815,normal
11.075225,normal
11.161268,normal
11.144858,normal
11.111229,normal
11.076091,normal
11.042692,normal
11.010968,normal
10.983924,normal
11.08201,normal
11.15894,normal
11.139194,normal
11.105515,normal
11.071437,normal
11.038108,normal
11.007567,normal
10.983691,normal
11.090721,normal
11.155761,normal
11.134001,normal
11.101677,normal
11.067911,normal
11.036613,normal
11.00694,normal
10.985988,normal
11.094393,normal
11.150477,normal
11.12503,normal
11.093937,normal
11.061501,normal
11.030682,normal
11.001773,normal
10.988734,normal
11.106653,normal
11.139324,normal
11.110677,normal
11.078308,normal
11.042434,normal
11.008077,normal
10.985406,normal
11.097658,normal
11.148018,normal
11.119356,normal
11.085131,normal
11.046916,normal
11.010926,normal
10.982705,normal
11.080748,normal
11.16511,normal
11.14789,normal
11.114686,normal
11.080373,normal
11.046901,normal
11.015011,normal
10.985553,normal
11.05259,normal
11.155117,normal
11.144396,normal
11.112743,normal
11.07818,normal
11.045476,normal
11.014055,normal
10.985146,normal
11.052621,normal
11.151206,normal
11.138706,normal
11.106524,normal
11.072938,normal
11.040971,normal
11.010916,normal
10.982999,normal
11.068723,normal
11.148355,normal
11.125315,normal
11.087163,normal
11.053664,normal
11.020542,normal
10.985439,normal
11.042102,normal
11.159074,normal
11.145347,normal
11.10675,normal
11.071984,normal
11.035494,normal
10.998203,normal
10.995972,normal
11.132204,normal
11.161339,normal
11.131016,normal
11.096425,normal
11.060164,normal
11.02749,normal
10.995612,normal
11.000076,normal
11.133261,normal
11.156714,normal
11.126284,normal
11.091232,normal
11.056496,normal
11.024499,normal
10.995418,normal
11.001621,normal
11.133806,normal
11.153444,normal
11.123193,normal
11.089612,normal
11.055605,normal
11.024534,normal
10.994005,normal
11.007098,normal
11.132491,normal
11.146494,normal
11.116642,normal
11.083801,normal
11.051515,normal
11.020647,normal
10.991267,normal
11.02287,normal
11.134601,normal
11.129614,normal
11.096953,normal
11.064015,normal
11.029017,normal
10.993698,normal
11.020991,normal
11.14117,normal
11.136139,normal
11.101148,normal
11.0669,normal
11.03138,normal
10.995476,normal
11.001538,normal
11.140289,normal
11.162263,normal
11.132638,normal
11.097305,normal
11.062902,normal
11.030125,normal
10.998701,normal
10.995432,normal
11.125243,normal
11.154797,normal
11.126251,normal
11.092611,normal
11.05908,normal
11.027148,normal
10.996971,normal
10.996571,normal
11.125502,normal
11.153543,normal
11.125712,normal
11.092973,normal
11.059267,normal
11.027555,normal
10.998019,normal
10.997064,normal
11.122001,normal
11.14568,normal
11.111067,normal
11.073872,normal
11.040898,normal
11.008023,normal
10.98098,normal
11.094231,normal
11.161015,normal
11.132326,normal
11.092723,normal
11.057497,normal
11.023322,normal
10.986233,normal
11.037458,normal
11.15466,normal
11.151637,normal
11.119956,normal
11.085971,normal
11.052777,normal
11.019975,normal
10.988899,normal
11.026705,normal
11.145591,normal
11.146347,normal
11.114399,normal
11.079906,normal
11.045588,normal
11.013733,normal
10.98408,normal
11.054584,normal
11.150199,normal
11.138991,normal
11.105938,normal
11.070829,normal
11.038292,normal
11.007587,normal
10.98273,normal
11.085095,normal
11.150409,normal
11.129005,normal
11.097306,normal
11.063912,normal
11.032695,normal
11.003672,normal
10.985054,normal
11.099854,normal
11.141746,normal
11.111832,normal
11.078038,normal
11.045138,normal
11.010337,normal
10.983664,normal
11.090591,normal
11.150962,normal
11.123199,normal
11.089019,normal
11.05349,normal
11.016109,normal
10.984196,normal
11.060363,normal
11.158167,normal
11.14553,normal
11.112678,normal
11.078086,normal
11.045487,normal
11.013575,normal
10.983402,normal
11.059054,normal
11.156535,normal
11.14447,normal
11.111619,normal
11.0769,normal
11.044093,normal
11.013112,normal
10.984016,normal
11.064362,normal
11.151657,normal
11.137147,normal
11.104461,normal
11.070512,normal
11.038775,normal
11.007784,normal
10.984673,normal
11.087983,normal
11.151357,normal
11.130024,normal
11.099004,normal
11.065796,normal
11.033791,normal
11.003218,normal
10.990493,normal
11.109551,normal
11.138296,normal
11.108208,normal
11.074715,normal
11.041059,normal
11.005318,normal
10.986411,normal
11.114961,normal
11.157199,normal
11.12444,normal
11.088119,normal
11.052599,normal
11.014831,normal
10.982328,normal
11.077681,normal
11.163632,normal
11.146235,normal
11.111607,normal
11.076376,normal
11.042521,normal
11.010608,normal
10.983753,normal
11.085659,normal
11.161939,normal
11.141083,normal
11.106815,normal
11.073338,normal
11.039478,normal
11.008067,normal
10.983144,normal
11.082922,normal
11.155055,normal
11.133092,normal
11.100655,normal
11.067673,normal
11.036037,normal
11.00604,normal
10.985934,normal
11.100973,normal
11.155222,normal
11.129254,normal
11.090175,normal
11.053321,normal
11.02073,normal
10.988906,normal
11.024853,normal
11.153576,normal
11.156259,normal
11.117305,normal
11.076963,normal
11.042668,normal
11.010983,normal
10.984025,normal
11.090485,normal
11.164941,normal
11.14178,normal
11.107131,normal
11.071796,normal
11.038099,normal
11.006818,normal
10.986928,normal
11.109802,normal
11.15994,normal
11.132449,normal
11.09739,normal
11.060161,normal
11.022885,normal
10.994005,normal
11.015475,normal
11.14604,normal
11.157499,normal
11.127174,normal
11.093913,normal
11.061146,normal
11.032106,normal
11.003375,normal
10.992273,normal
11.116835,normal
11.155724,normal
11.131096,normal
11.09972,normal
11.069689,normal
11.039232,normal
11.010282,normal
10.986146,normal
11.083674,normal
11.159126,normal
11.13542,normal
11.098602,normal
11.065743,normal
11.034174,normal
11.000527,normal
11.00067,normal
11.138645,normal
11.157964,normal
11.122119,normal
11.086338,normal
11.051292,normal
11.015703,normal
10.983381,normal
11.079289,normal
11.170514,normal
11.155066,normal
11.120882,normal
11.086597,normal
11.053292,normal
11.020627,normal
10.990096,normal
11.035012,normal
11.156713,normal
11.154463,normal
11.121777,normal
11.087827,normal
11.055222,normal
11.022841,normal
10.992569,normal
11.021798,normal
11.144654,normal
11.147741,normal
11.116839,normal
11.083824,normal
11.0504,normal
11.019167,normal
10.990091,normal
11.033429,normal
11.149042,normal
11.142184,normal
11.104836,normal
11.068372,normal
11.03607,normal
11.002833,normal
10.988562,normal
11.123671,normal
11.166879,normal
11.132775,normal
11.092608,normal
11.057627,normal
11.023046,normal
10.985807,normal
11.047653,normal
11.16452,normal
11.159265,normal
11.12546,normal
11.088851,normal
11.054739,normal
11.022296,normal
10.991302,normal
11.024094,normal
11.154132,normal
11.158164,normal
11.126246,normal
11.090198,normal
11.056921,normal
11.024631,normal
10.994132,normal
11.014098,normal
11.145741,normal
11.156531,normal
11.125763,normal
11.090763,normal
11.057181,normal
11.025665,normal
10.99622,normal
11.003304,normal
11.131235,normal
11.147364,normal
11.116903,normal
11.083681,normal
11.051768,normal
11.020519,normal
10.991934,normal
11.023356,normal
11.139629,normal
11.132996,normal
11.098877,normal
11.065965,normal
11.029394,normal
10.995193,normal
11.012505,normal
11.139415,normal
11.140813,normal
11.107199,normal
11.070972,normal
11.032908,normal
10.997712,normal
11.004327,normal
11.141153,normal
11.159884,normal
11.13125,normal
11.096178,normal
11.061401,normal
11.028867,normal
10.998839,normal
10.99743,normal
11.129042,normal
11.155543,normal
11.128079,normal
11.093742,normal
11.060082,normal
11.028445,normal
10.997087,normal
11.002674,normal
11.131279,normal
11.149821,normal
11.1204,normal
11.087553,normal
11.055077,normal
11.023559,normal
10.994152,normal
11.010709,normal
11.135908,normal
11.143479,normal
11.10825,normal
11.070702,normal
11.037318,normal
11.005443,normal
11.10416,normal
11.15956,normal
11.129325,normal
11.090289,normal
11.053435,normal
11.018617,normal
10.983353,normal
11.05456,normal
11.161859,normal
11.151769,normal
11.117694,normal
11.083622,normal
11.047565,normal
11.014966,normal
10.984253,normal
11.054455,normal
11.156272,normal
11.144729,normal
11.11069,normal
11.074843,normal
11.040522,normal
11.00881,normal
10.983387,normal
11.084682,normal
11.158038,normal
11.136517,normal
11.102179,normal
11.068133,normal
11.034819,normal
11.002402,normal
10.989102,normal
11.111985,normal
11.152584,normal
11.124989,normal
11.092291,normal
11.058783,normal
11.027641,normal
10.998301,normal
11.064495,normal
11.02858,normal
10.992578,normal
11.019381,normal
11.147919,normal
11.15014,normal
11.11672,normal
11.082044,normal
11.048124,normal
11.015205,normal
10.98595,normal
11.061717,normal
11.154137,normal
11.138279,normal
11.105104,normal
11.071456,normal
11.038154,normal
11.007017,normal
10.985367,normal
11.102778,normal
11.154827,normal
11.130013,normal
11.096847,normal
11.062046,normal
11.030632,normal
10.999857,normal
11.000249,normal
11.129351,normal
11.146318,normal
11.116487,normal
11.084188,normal
11.052713,normal
11.022433,normal
10.993602,normal
11.024401,normal
11.141373,normal
11.133366,normal
11.098062,normal
11.066819,normal
11.033181,normal
10.998699,normal
11.005679,normal
11.141042,normal
11.147615,normal
11.111285,normal
11.07774,normal
11.044782,normal
11.009871,normal
10.988123,normal
11.109578,normal
11.16172,normal
11.138029,normal
11.104773,normal
11.071241,normal
11.041823,normal
11.013533,normal
10.987134,normal
11.071673,normal
11.161124,normal
11.145527,normal
11.114772,normal
11.084596,normal
11.05406,normal
11.02637,normal
10.99924,normal
11.005039,normal
11.13321,normal
11.151762,normal
11.124168,normal
11.093768,normal
11.064292,normal
11.038059,normal
11.011261,normal
10.988574,normal
11.071017,normal
11.158489,normal
11.138821,normal
11.105154,normal
11.075332,normal
11.044758,normal
11.012986,normal
10.984732,normal
11.084637,normal
11.164531,normal
11.138509,normal
11.102418,normal
11.068306,normal
11.03422,normal
10.998954,normal
11.003245,normal
11.139683,normal
11.161496,normal
11.131456,normal
11.097228,normal
11.064193,normal
11.033205,normal
11.003886,normal
10.987836,normal
11.112377,normal
11.158602,normal
11.134398,normal
11.101335,normal
11.068836,normal
11.038386,normal
11.008604,normal
10.984906,normal
11.086474,normal
11.150056,normal
11.129683,normal
11.097351,normal
11.065291,normal
11.034203,normal
11.00513,normal
10.985854,normal
11.097572,normal
11.151278,normal
11.122704,normal
11.086061,normal
11.052852,normal
11.019744,normal
10.986046,normal
11.045088,normal
11.153019,normal
11.138226,normal
11.101567,normal
11.066132,normal
11.031344,normal
10.996257,normal
11.006973,normal
11.139354,normal
11.152349,normal
11.121708,normal
11.087813,normal
11.054404,normal
11.022517,normal
10.992608,normal
11.022,normal
11.1441,normal
11.14647,normal
11.115562,normal
11.082084,normal
11.05072,normal
11.019777,normal
10.990337,normal
11.03069,normal
11.147728,normal
11.146432,normal
11.115766,normal
11.083264,normal
11.050757,normal
11.020728,normal
10.991611,normal
11.019354,normal
11.133673,normal
11.134942,normal
11.101176,normal
11.063643,normal
11.031412,normal
11.001194,normal
10.985224,normal
11.110955,normal
11.155312,normal
11.126415,normal
11.086103,normal
11.050654,normal
11.017918,normal
10.983898,normal
11.045362,normal
11.154101,normal
11.147117,normal
11.114416,normal
11.080061,normal
11.048111,normal
11.015876,normal
10.986406,normal
11.052404,normal
11.148631,normal
11.137793,normal
11.105242,normal
11.071643,normal
11.038982,normal
11.00965,normal
10.983642,normal
11.077231,normal
11.149507,normal
11.130583,normal
11.099307,normal
11.066682,normal
11.035164,normal
11.005267,normal
10.984124,normal
11.092931,normal
11.147228,normal
11.124758,normal
11.092578,normal
11.060863,normal
11.029963,normal
11.000622,normal
10.995432,normal
11.114358,normal
11.138222,normal
11.105109,normal
11.070562,normal
11.038768,normal
11.006931,normal
10.983762,normal
11.09846,normal
11.15199,normal
11.12285,normal
11.084336,normal
11.050949,normal
11.0172,normal
10.98153,normal
11.064054,normal
11.160279,normal
11.146965,normal
11.114283,normal
11.080509,normal
11.048013,normal
11.016484,normal
10.986965,normal
11.046188,normal
11.14803,normal
11.141078,normal
11.109241,normal
11.077911,normal
11.046743,normal
11.015519,normal
10.986947,normal
11.046151,normal
11.144716,normal
11.136983,normal
11.105871,normal
11.073486,normal
11.041832,normal
11.013617,normal
10.985897,normal
11.050192,normal
11.142922,normal
11.131792,normal
11.10137,normal
11.07065,normal
11.040034,normal
11.010985,normal
10.984403,normal
11.065681,normal
11.14117,normal
11.116368,normal
11.083757,normal
11.053288,normal
11.020577,normal
10.987721,normal
11.038675,normal
11.148421,normal
11.135196,normal
11.097369,normal
11.063693,normal
11.030502,normal
10.99527,normal
11.003336,normal
11.13424,normal
11.149671,normal
11.121758,normal
11.088964,normal
11.055594,normal
11.024131,normal
10.99347,normal
11.015809,normal
11.136372,normal
11.141949,normal
11.112774,normal
11.07971,normal
11.048327,normal
11.017801,normal
10.988847,normal
11.035087,normal
11.142545,normal
11.138105,normal
11.107122,normal
11.074732,normal
11.042933,normal
11.01359,normal
10.984911,normal
11.053694,normal
11.13891,normal
11.126707,normal
11.094974,normal
11.059999,normal
11.02436,normal
10.993845,normal
11.018582,normal
11.134922,normal
11.131112,normal
11.099024,normal
11.065646,normal
11.029676,normal
10.994797,normal
11.01293,normal
11.138548,normal
11.146852,normal
11.116409,normal
11.082643,normal
11.049424,normal
11.019086,normal
10.990776,normal
11.022178,normal
11.13483,normal
11.135894,normal
11.105392,normal
11.072838,normal
11.041322,normal
11.011182,normal
10.983679,normal
11.069626,normal
11.146047,normal
11.128115,normal
11.095367,normal
11.063382,normal
11.032848,normal
11.002315,normal
10.991013,normal
11.110999,normal
11.14342,normal
11.11076,normal
11.074607,normal
11.042054,normal
11.009863,normal
10.980458,normal
11.0854,normal
11.153338,normal
11.126343,normal
11.087801,normal
11.05265,normal
11.018821,normal
10.983937,normal
11.055549,normal
11.156782,normal
11.145507,normal
11.113338,normal
11.079577,normal
11.046592,normal
11.014603,normal
10.986214,normal
11.048794,normal
11.150669,normal
11.141749,normal
11.111207,normal
11.076914,normal
11.044812,normal
11.013798,normal
10.98522,normal
11.053215,normal
11.147406,normal
11.135764,normal
11.104189,normal
11.071375,normal
11.03984,normal
11.009289,normal
10.985542,normal
11.084804,normal
11.147164,normal
11.126784,normal
11.095267,normal
11.063445,normal
11.03246,normal
11.003498,normal
10.987735,normal
11.103191,normal
11.140431,normal
11.109523,normal
11.074823,normal
11.042753,normal
11.010403,normal
10.981837,normal
11.086428,normal
11.154696,normal
11.125111,normal
11.090234,normal
11.056067,normal
11.020819,normal
10.98579,normal
11.052212,normal
11.154621,normal
11.14592,normal
11.114141,normal
11.080568,normal
11.046769,normal
11.016458,normal
10.985518,normal
11.053757,normal
11.151083,normal
11.142205,normal
11.109882,normal
11.076144,normal
11.043981,normal
11.012711,normal
10.984435,normal
11.061989,normal
11.151369,normal
11.13954,normal
11.108211,normal
11.075232,normal
11.043931,normal
11.012735,normal
10.98467,normal
11.06303,normal
11.147368,normal
11.132302,normal
11.100159,normal
11.067997,normal
11.037985,normal
11.008035,normal
10.98417,normal
11.083438,normal
11.146184,normal
11.117776,normal
11.084952,normal
11.051869,normal
11.019518,normal
10.987038,normal
11.043089,normal
11.148815,normal
11.134053,normal
11.097449,normal
11.063844,normal
11.029446,normal
10.994676,normal
11.010101,normal
11.141936,normal
11.15449,normal
11.124695,normal
11.090982,normal
11.058071,normal
11.026738,normal
10.995995,normal
11.007072,normal
11.134006,normal
11.149635,normal
11.120492,normal
11.087263,normal
11.055046,normal
11.02459,normal
10.995909,normal
11.003182,normal
11.129566,normal
11.147161,normal
11.118668,normal
11.086737,normal
11.053531,normal
11.024021,normal
10.995582,normal
11.004391,normal
11.128417,normal
11.142212,normal
11.111806,normal
11.075848,normal
11.041053,normal
11.010221,normal
10.980968,normal
11.070738,normal
11.153095,normal
11.13568,normal
11.097216,normal
11.059251,normal
11.025773,normal
10.997292,normal
10.998382,normal
11.130876,normal
11.150212,normal
11.119647,normal
11.08559,normal
11.051095,normal
11.018707,normal
10.989557,normal
11.035195,normal
11.146027,normal
11.139147,normal
11.107539,normal
11.0742,normal
11.04156,normal
11.011266,normal
10.983648,normal
11.067694,normal
11.144216,normal
11.123504,normal
11.08522,normal
11.049512,normal
11.019624,normal
10.991281,normal
11.019402,normal
11.137579,normal
11.143222,normal
11.114616,normal
11.082269,normal
11.050749,normal
11.022421,normal
10.993693,normal
11.012697,normal
11.128018,normal
11.136736,normal
11.106657,normal
11.069219,normal
11.034081,normal
11.00342,normal
10.987359,normal
11.101957,normal
11.146463,normal
11.121018,normal
11.0837,normal
11.045047,normal
11.010836,normal
10.982256,normal
11.074539,normal
11.153644,normal
11.135291,normal
11.101229,normal
11.067951,normal
11.035642,normal
11.004962,normal
10.984056,normal
11.099615,normal
11.150705,normal
11.126641,normal
11.09365,normal
11.060117,normal
11.028283,normal
10.998793,normal
10.99412,normal
11.119141,normal
11.144533,normal
11.115797,normal
11.083931,normal
11.051211,normal
11.020414,normal
10.992148,normal
11.017617,normal
11.132443,normal
11.128294,normal
11.093736,normal
11.060667,normal
11.028593,normal
10.993505,normal
11.003316,normal
11.134659,normal
11.15053,normal
11.114162,normal
11.075065,normal
11.040525,normal
11.00701,normal
10.979925,normal
11.090198,normal
11.158278,normal
11.136347,normal
11.10216,normal
11.067085,normal
11.033137,normal
11.001797,normal
10.987315,normal
11.108841,normal
11.150699,normal
11.124429,normal
11.09094,normal
11.058073,normal
11.025989,normal
10.996279,normal
11.003744,normal
11.127159,normal
11.143192,normal
11.114725,normal
11.082556,normal
11.04883,normal
11.017181,normal
10.987711,normal
11.035362,normal
11.137307,normal
11.131649,normal
11.101073,normal
11.06844,normal
11.037715,normal
11.007133,normal
10.983241,normal
11.079715,normal
11.145557,normal
11.122789,normal
11.085946,normal
11.051189,normal
11.019209,normal
10.987395,normal
11.033464,normal
11.150052,normal
11.146572,normal
11.109732,normal
11.069983,normal
11.036569,normal
11.005053,normal
10.987698,normal
11.10254,normal
11.148232,normal
11.123962,normal
11.08952,normal
11.056644,normal
11.023072,normal
10.990467,normal
11.031579,normal
11.140301,normal
11.138961,normal
11.108991,normal
11.077237,normal
11.045821,normal
11.016052,normal
10.986751,normal
11.047314,normal
11.148153,normal
11.137788,normal
11.106339,normal
11.073555,normal
11.041956,normal
11.012507,normal
10.985323,normal
11.062053,normal
11.147518,normal
11.129673,normal
11.092916,normal
11.058986,normal
11.027685,normal
10.998425,normal
10.994461,normal
11.1247,normal
11.152639,normal
11.120261,normal
11.082177,normal
11.047919,normal
11.016585,normal
10.986012,normal
11.053787,normal
11.152342,normal
11.140754,normal
11.108623,normal
11.075175,normal
11.042174,normal
11.01178,normal
10.983679,normal
11.072037,normal
11.151063,normal
11.133653,normal
11.101861,normal
11.068725,normal
11.03763,normal
11.007458,normal
10.987145,normal
11.094955,normal
11.147912,normal
11.123714,normal
11.092495,normal
11.060082,normal
11.029165,normal
11.001477,normal
10.995072,normal
11.115289,normal
11.134132,normal
11.104283,normal
11.072809,normal
11.038112,normal
11.004722,normal
10.988905,normal
11.105313,normal
11.14088,normal
11.112846,normal
11.077007,normal
11.038984,normal
11.005051,normal
10.987217,normal
11.105945,normal
11.153811,normal
11.129347,normal
11.096222,normal
11.062274,normal
11.030499,normal
11.000413,normal
10.998462,normal
11.123542,normal
11.146487,normal
11.11989,normal
11.086874,normal
11.054454,normal
11.024087,normal
10.995169,normal
11.012645,normal
11.134444,normal
11.143624,normal
11.115015,normal
11.082517,normal
11.050865,normal
11.02163,normal
10.993911,normal
11.016387,normal
11.134007,normal
11.13936,normal
11.111592,normal
11.080202,normal
11.049959,normal
11.0204,normal
10.992705,normal
11.019426,normal
11.135425,normal
11.130215,normal
11.098889,normal
11.067422,normal
11.034761,normal
11.001756,normal
10.993575,normal
11.123627,normal
11.143453,normal
11.113066,normal
11.078683,normal
11.040674,normal
11.007835,normal
10.983542,normal
11.085992,normal
11.157227,normal
11.140697,normal
11.109269,normal
11.076254,normal
11.044222,normal
11.014049,normal
10.985578,normal
11.053231,normal
11.147009,normal
11.137647,normal
11.106702,normal
11.075368,normal
11.044728,normal
11.015802,normal
10.987941,normal
11.040335,normal
11.140554,normal
11.135214,normal
11.105997,normal
11.075672,normal
11.045474,normal
11.016837,normal
10.988932,normal
11.038443,normal
11.142484,normal
11.136768,normal
11.107443,normal
11.0776,normal
11.047537,normal
11.019284,normal
10.992417,normal
11.017953,normal
11.130837,normal
11.12699,normal
11.095663,normal
11.064916,normal
11.032019,normal
11.000554,normal
10.994665,normal
11.114772,normal
11.137169,normal
11.109997,normal
11.074698,normal
11.037809,normal
11.005791,normal
10.985922,normal
11.09848,normal
11.155998,normal
11.13544,normal
11.10347,normal
11.070478,normal
11.038584,normal
11.008182,normal
10.983583,normal
11.08136,normal
11.153984,normal
11.136498,normal
11.105903,normal
11.073044,normal
11.043141,normal
11.014611,normal
10.987026,normal
11.045526,normal
11.14253,normal
11.134664,normal
11.106123,normal
11.075341,normal
11.045628,normal
11.017509,normal
10.989895,normal
11.031041,normal
11.138512,normal
11.135025,normal
11.101676,normal
11.067027,normal
11.035671,normal
11.005083,normal
10.98267,normal
11.098268,normal
11.15643,normal
11.129538,normal
11.092407,normal
11.058636,normal
11.02406,normal
10.989441,normal
11.02847,normal
11.147549,normal
11.148355,normal
11.117783,normal
11.084894,normal
11.052815,normal
11.021163,normal
10.991918,normal
11.02247,normal
11.14248,normal
11.147309,normal
